"Id","Action"
1,0.87441493147914
2,0.837988640710523
3,0.876638954335632
4,0.812938849581137
5,0.852197364806236
6,0.893979841440893
7,0.803295576861245
8,0.871879469251321
9,0.595832402968203
10,0.823590138310832
11,0.675325655520535
12,0.847821206839553
13,0.769157768641959
14,0.887141215636193
15,0.801368095700229
16,0.659986287358547
17,0.756033979567251
18,0.761379175399706
19,0.851303971582665
20,0.853073943957913
21,0.888987659550548
22,0.887835158849426
23,0.8032775604495
24,0.789619346008217
25,0.823258609432481
26,0.775444986205375
27,0.835610699208253
28,0.851071939385639
29,0.836377316390547
30,0.705599055158098
31,0.722111656852951
32,0.839131560986459
33,0.82621585635011
34,0.833331005964305
35,0.827365624426971
36,0.909957873514987
37,0.83034392725904
38,0.87419701385527
39,0.781890521882158
40,0.789572216942961
41,0.79794077481614
42,0.819599716395461
43,0.818625597134673
44,0.814665504337598
45,0.854392848245963
46,0.801267745471657
47,0.858413689051904
48,0.829761365612343
49,0.899595822404823
50,0.825803576335813
51,0.853106443358459
52,0.868329095626887
53,0.846331061041084
54,0.83470369522768
55,0.781713638988248
56,0.886664393072977
57,0.791593914385102
58,0.836422512678164
59,0.757952646024781
60,0.785600278002214
61,0.854580502810639
62,0.9160615944766
63,0.782445920922191
64,0.859610832399242
65,0.844879673480813
66,0.807955693444922
67,0.707565020475454
68,0.868037448631099
69,0.721130084916749
70,0.471567393272948
71,0.829994546010155
72,0.788808608030166
73,0.876601711895469
74,0.880495069111838
75,0.864007547987401
76,0.867527654901937
77,0.818680291751634
78,0.651332795953596
79,0.470818832282993
80,0.898803053382409
81,0.828471514730892
82,0.853585924463326
83,0.795635744189328
84,0.80076904850098
85,0.838244749173717
86,0.702211543540872
87,0.822677883416779
88,0.800377835856783
89,0.8645902038778
90,0.701449591166722
91,0.780860357772702
92,0.499000914277774
93,0.849004004359202
94,0.824805389230733
95,0.820898463943032
96,0.854114787388501
97,0.286373374209405
98,0.762918711700079
99,0.862778930578803
100,0.875488730115517
101,0.716860071304751
102,0.639266908748963
103,0.866465632275824
104,0.867186238898338
105,0.629159241621698
106,0.887011449478697
107,0.813114986286455
108,0.853195480905212
109,0.838733397927134
110,0.811303959921645
111,0.471849476827396
112,0.852686472038551
113,0.758862734328651
114,0.809002182464142
115,0.818476932037504
116,0.810852130369389
117,0.863429766218654
118,0.863656826912238
119,0.857286042254789
120,0.832783171511565
121,0.806093907855422
122,0.870863013885057
123,0.844505671256769
124,0.805803213092672
125,0.835173788783834
126,0.799411681583165
127,0.783164445336776
128,0.791631135442044
129,0.750361961870128
130,0.828932723061044
131,0.849353509188675
132,0.852957202953215
133,0.827287689841852
134,0.869666595412149
135,0.87090042281311
136,0.823565876835388
137,0.892295324135544
138,0.808113295538303
139,0.63069906547674
140,0.836500877969852
141,0.92094487551134
142,0.907862907369785
143,0.858496296939939
144,0.817728424257305
145,0.814588221957385
146,0.654186215414114
147,0.721715749541682
148,0.752864488717347
149,0.869074759603445
150,0.829848023415588
151,0.84054793875227
