"Id","Action"
1,0.843310599177056
2,0.839367580358218
3,0.87617092471712
4,0.80626315211841
5,0.831507410110754
6,0.877807172544273
7,0.759751966339209
8,0.86157571729904
9,0.628569776001201
10,0.830918943844178
11,0.674881256078871
12,0.822747390796206
13,0.77443766610187
14,0.844573956251126
15,0.782018645982476
16,0.649163822163098
17,0.743789804524031
18,0.770218441306885
19,0.840338292885921
20,0.854363264718807
21,0.873196436213556
22,0.899344366156599
23,0.806787445848919
24,0.792008504249601
25,0.809405459925997
26,0.76712705966614
27,0.826453966112342
28,0.84558011674411
29,0.84288298041045
30,0.70433990913307
31,0.690817502749949
32,0.832842852860367
33,0.823784654964341
34,0.808630539006133
35,0.823098843734779
36,0.880167012248786
37,0.819073412783162
38,0.876586363194722
39,0.738160577068579
40,0.760001089384157
41,0.80408710383774
42,0.781145752171137
43,0.802310624595015
44,0.823868687820712
45,0.852022422957971
46,0.781772543906724
47,0.853785680165073
48,0.801279413142332
49,0.888867275154004
50,0.784477162138567
51,0.858296533269934
52,0.853457341586341
53,0.843692408329937
54,0.837827641085818
55,0.740384236478439
56,0.861052287782154
57,0.802982367196337
58,0.822203538721282
59,0.749122796885954
60,0.755561795351211
61,0.847510138661424
62,0.891626868735483
63,0.789058921256482
64,0.85439853207991
65,0.84881965600187
66,0.794735183321102
67,0.701415086337589
68,0.854588243761146
69,0.705296943604754
70,0.452229619547418
71,0.805127066625786
72,0.778982566230493
73,0.884747905227758
74,0.879655020926225
75,0.855594189004942
76,0.85652966047714
77,0.811461205680966
78,0.654840695127763
79,0.454903619919193
80,0.896743586357754
81,0.853268658375717
82,0.837690158399085
83,0.784052915251059
84,0.793518731940793
85,0.833214119248981
86,0.694845966606868
87,0.809340898319942
88,0.76457840742772
89,0.848851243557405
90,0.68907416073931
91,0.776413168356644
92,0.531262069059281
93,0.833524542252432
94,0.82431315392322
95,0.810936554541689
96,0.814783355428572
97,0.252520379561662
98,0.766412099238063
99,0.856502676446269
100,0.864748029255154
101,0.707419569574794
102,0.638550079140652
103,0.842841324093325
104,0.843579029067576
105,0.589017650078335
106,0.866522879499036
107,0.805207633893017
108,0.84686383926178
109,0.835071091962761
110,0.810861054239276
111,0.465416327672515
112,0.831511459424552
113,0.745688992006381
114,0.784749323768389
115,0.820920215120301
116,0.823777243432093
117,0.842537657067527
118,0.85448303345015
119,0.828798660239461
120,0.840224206013424
121,0.787956430595884
122,0.843774900111431
123,0.820106538186337
124,0.799743483898914
125,0.82632836815787
126,0.785103217057325
127,0.761030586913377
128,0.777766101358966
129,0.721660066601941
130,0.803524868837733
131,0.828707121597043
132,0.841880146417841
133,0.824188230575468
134,0.858082753868669
135,0.858116485602652
136,0.820805517594039
137,0.880301478333344
138,0.811763286456825
139,0.599989047952619
140,0.827266170886193
141,0.910762837732772
142,0.919443482068322
143,0.84794664496695
144,0.809016836328227
145,0.792652167934955
146,0.665260995082708
147,0.736402956306968
148,0.756848943088209
149,0.862635822801849
150,0.809511907904695
151,0.827368255674276
152,0.578864591127066
153,0.880154194340228
154,0.744426744936563
155,0.858612061621973
156,0.753896653634508
157,0.788636365928921
158,0.840782685931316
159,0.639885561928701
160,0.787346517539728
161,0.658399046197625
162,0.806683472670281
163,0.852255982567387
164,0.727388417154978
165,0.852283987384597
166,0.843510589999351
167,0.750178706059419
168,0.68237187342866
169,0.878812344425035
170,0.81953561706102
171,0.778468952059946
172,0.798176971437708
173,0.814685016204392
174,0.809031886236242
175,0.772724861530731
176,0.775177957623357
177,0.617709451895645
178,0.822929002249501
179,0.898023063970754
180,0.76875752599374
181,0.385463831669581
182,0.877323512246679
183,0.788286232059966
184,0.663233205194143
185,0.822049004678586
186,0.839050157388962
187,0.873948931656495
188,0.835131782831489
189,0.569124084033529
190,0.817910366955435
191,0.781912862951423
192,0.853075460782159
193,0.840974153667111
194,0.841641888719185
195,0.798910937487058
196,0.848173114258699
197,0.788613053419643
198,0.756295695590207
199,0.846875979829238
200,0.491848957312943
201,0.852791364926326
202,0.693672163751054
203,0.858278167517659
204,0.752282036645334
205,0.822750833357812
206,0.786124135025874
207,0.767026946014631
208,0.776746928260316
209,0.514365136728088
210,0.48870864478712
211,0.783528027116531
212,0.820908302771218
213,0.861939174547269
214,0.84486665175329
215,0.865978303291964
216,0.78899978604618
217,0.748175702944283
218,0.87780336125274
219,0.826124106368711
220,0.913519262557573
221,0.61515152178411
222,0.870119519755916
223,0.891900280240682
224,0.728724241734372
225,0.847094320066538
226,0.505245688317147
227,0.765112550618276
228,0.786787138520515
229,0.851578605205285
230,0.831653996535659
231,0.779898975260474
232,0.661840860514264
233,0.763772885659726
234,0.404369393678316
235,0.753822203829627
236,0.726350404281743
237,0.817974416919492
238,0.746813600591352
239,0.72248090008596
240,0.835666157646011
241,0.842003018248525
242,0.480791147488787
243,0.333199488926067
244,0.781576685182385
245,0.881366556236303
246,0.849466773842154
247,0.801278418395511
248,0.891669453214905
249,0.809161203816859
250,0.841687067568042
251,0.819042788982739
252,0.676363483949456
253,0.769681099432914
254,0.866148589214899
255,0.875322211536064
256,0.812860547580236
257,0.818574328258737
258,0.737625177363074
259,0.851649743185256
260,0.808368631969515
261,0.782060256443987
262,0.822899564768091
263,0.837187283546377
264,0.854149369912891
265,0.901227367123091
266,0.721698393451551
267,0.807914536798312
268,0.873009358967581
269,0.842922893433832
270,0.86023483475606
271,0.810297392980575
272,0.753308427790381
273,0.858740304617713
274,0.427845355852
275,0.834778808156836
276,0.59531062719269
277,0.76397877193766
278,0.853827943311147
279,0.793504186358279
280,0.750968869753483
281,0.856418776004007
282,0.856237790398349
283,0.802820658080332
284,0.7631662075192
285,0.869147519328988
286,0.759790811256666
287,0.859276908988847
288,0.801508315744009
289,0.877796334669723
290,0.816143537768249
291,0.694413120378282
292,0.508781093081917
293,0.821799131525424
294,0.721689736185329
295,0.909992534059454
296,0.310085188551968
297,0.336508226466027
298,0.7826348400086
299,0.630595386650976
300,0.84585409556738
301,0.636488836443263
302,0.864249584106628
303,0.502435677592157
304,0.783196485766099
305,0.816792651237756
306,0.794111657059647
307,0.846075017363557
308,0.901682734231264
309,0.848104150206196
310,0.849953389274548
311,0.839604412126906
312,0.873587605128875
313,0.895947618748345
314,0.790300017522463
315,0.845893523630986
316,0.869616244020922
317,0.818148871621874
318,0.824372594170387
319,0.860936716618531
320,0.889669511174378
321,0.852318493237184
322,0.308123391122064
323,0.877551417099199
324,0.834658278932623
325,0.860395153321299
326,0.703377474548897
327,0.899541053810984
328,0.871529953312806
329,0.810720957900862
330,0.705501329777971
331,0.844413601295582
332,0.860917277921532
333,0.819863652541535
334,0.800701253338557
335,0.834701118043288
336,0.69331352624674
337,0.820441799949686
338,0.874463771277614
339,0.825445003893087
340,0.767545164053799
341,0.774174857401042
342,0.785209285456013
343,0.739806301916163
344,0.846116400974218
345,0.862140261351527
346,0.726760541249751
347,0.871818492623549
348,0.840707488065283
349,0.793432918061902
350,0.424469375178973
351,0.840434333508357
352,0.825160664749414
353,0.825184589145007
354,0.648772138648747
355,0.855067764032114
356,0.868076316011744
357,0.762988603440134
358,0.867143519850251
359,0.823335135927135
360,0.574497711080204
361,0.773851493674712
362,0.860638673479777
363,0.817171014914473
364,0.781469540294089
365,0.870130689100241
366,0.8485009178974
367,0.853411452603499
368,0.793627980909298
369,0.796222434074061
370,0.871834708519263
371,0.818254210765994
372,0.729216594134238
373,0.730834454671329
374,0.316641736246287
375,0.761202204813354
376,0.865346049622354
377,0.448783837990283
378,0.765948429012006
379,0.855772139641662
380,0.683476209822278
381,0.494965898175905
382,0.829790584696359
383,0.878803376726139
384,0.764859126534698
385,0.725079924081248
386,0.852453586642331
387,0.638689792353208
388,0.592432745036289
389,0.888915872260869
390,0.82661141764474
391,0.757316362013868
392,0.852274817703017
393,0.724095088296116
394,0.846880935519252
395,0.79058656277143
396,0.841243065011482
397,0.814705665176244
398,0.859997674097788
399,0.862069652020048
400,0.8288624000963
401,0.811711870347735
402,0.845077577245772
403,0.776144238585688
404,0.788254893466341
405,0.892483689158242
406,0.720642313008671
407,0.821423480519426
408,0.83071710580921
409,0.795306893420732
410,0.858910745948183
411,0.847771349426439
412,0.779827685434721
413,0.773834497996661
414,0.830887884762349
415,0.842074927172689
416,0.756873060420483
417,0.853469949108661
418,0.822849524287791
419,0.838943344360808
420,0.846455380193761
421,0.896155679827969
422,0.846041419267498
423,0.765629808454911
424,0.755796028384932
425,0.840344042970887
426,0.81184215437912
427,0.863338863935048
428,0.818408087901704
429,0.642302349117629
430,0.856559198805188
431,0.855725138979409
432,0.707236141568591
433,0.769513409749931
434,0.826177118651735
435,0.810853295956578
436,0.881901616633851
437,0.805682294352888
438,0.24117846627926
439,0.795469359775759
440,0.337442443693222
441,0.842021013839275
442,0.865222648617618
443,0.848777270168613
444,0.888765105917964
445,0.686273959429112
446,0.852359319204255
447,0.847089761915158
448,0.82027522377651
449,0.853589572709642
450,0.809174013667035
451,0.71518722863524
452,0.870556576308313
453,0.863277037812463
454,0.638299503285637
455,0.76518467016047
456,0.862197488635552
457,0.844898874576381
458,0.811949253494928
459,0.838294204596582
460,0.463769508036264
461,0.352092036133022
462,0.845734985899162
463,0.848415681153431
464,0.804151017764257
465,0.862657177572582
466,0.888010893132889
467,0.311338277598667
468,0.715877911471916
469,0.811353853887033
470,0.769514962630152
471,0.852742005889019
472,0.78667854013306
